YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
2012,12,21,101.52,9.12,10.01,7.71,2.3,10.19,11.23,8.53,2.7
2012,12,22,101.47,7.73,10.2,6.32,3.88,8.45,11.3,6.84,4.45
2012,12,23,101.7,12.38,14.24,10.46,3.78,13.81,15.97,11.61,4.36
2012,12,24,101.83,13.7,14.56,12.34,2.23,15.35,16.44,13.81,2.62
2012,12,25,101.66,11.69,12.48,10.59,1.91,13.12,14.12,11.8,2.32
2012,12,26,101.6,11.41,12.72,10.53,2.19,12.8,14.45,11.75,2.7
2012,12,27,101.51,11.51,12.17,10.73,1.45,12.97,13.75,12.07,1.68
2012,12,28,101.36,9.26,10.74,7.62,3.12,10.41,12.2,8.48,3.73
2012,12,29,101.28,10.09,11.08,7.62,3.47,11.56,12.73,8.82,3.91
2012,12,30,101.21,8.31,12.85,2.27,10.59,9.18,14.18,2.54,11.64
2012,12,31,101.64,10.35,11.46,8.92,2.54,11.18,12.48,9.55,2.92
2013,1,1,101.62,8.86,9.41,8.31,1.1,9.56,10.27,8.86,1.41
2013,1,2,101.58,7.85,8.98,6.7,2.29,8.67,9.84,7.38,2.47
2013,1,3,101.72,9.27,12.81,7.58,5.23,10.34,14.41,8.38,6.03
2013,1,4,101.52,11.27,13.5,7.61,5.9,12.56,15.23,8.25,6.98
2013,1,5,101.26,7.7,9.23,6.54,2.7,8.41,10.21,7.04,3.17
2013,1,6,101.34,8.02,8.82,7.47,1.35,8.8,9.74,8.16,1.59
2013,1,7,101.29,6.63,7.62,5.46,2.16,7.33,8.38,6,2.38
2013,1,8,101.24,5.86,7.13,5.02,2.11,6.54,7.94,5.59,2.35
2013,1,9,101.24,6.26,10.54,4.05,6.49,6.78,11.6,4.31,7.29
2013,1,10,101.44,12.17,13.16,10.43,2.73,13.55,14.72,11.47,3.25
2013,1,11,101.49,11,12.67,9.33,3.34,12.3,14.26,10.43,3.83
2013,1,12,101.19,9.01,10.25,7.38,2.88,10.12,11.49,8.38,3.12
2013,1,13,100.86,8.97,12.99,5.19,7.8,9.99,14.7,5.77,8.94
2013,1,14,101.53,11.24,12.75,8.8,3.95,12.41,14.25,9.54,4.71
2013,1,15,101.83,9.38,11.32,8.11,3.21,10.17,12.48,8.7,3.78
2013,1,16,101.86,7.98,8.36,7.66,0.7,8.59,8.95,8.25,0.69
2013,1,17,101.96,9.11,14.7,7.5,7.21,9.94,16.6,8.03,8.58
2013,1,18,102.22,13.32,14.94,10.48,4.46,14.8,16.86,11.41,5.45
2013,1,19,102.06,10.51,11.03,9.87,1.16,11.52,12.17,10.85,1.32
2013,1,20,101.99,9.55,9.96,9.12,0.84,10.62,10.95,10.16,0.8
2013,1,21,101.84,7.98,9.51,6.62,2.89,8.93,10.65,7.38,3.27
2013,1,22,101.72,6.99,8.84,5.2,3.64,7.72,9.95,5.62,4.33
2013,1,23,101.63,5.66,7.8,3.67,4.13,6.12,8.57,3.89,4.68
2013,1,24,101.51,5.84,8.02,4.45,3.57,6.3,8.81,4.73,4.09
2013,1,25,101.45,5.29,9.79,2.2,7.59,5.71,10.8,2.28,8.52
2013,1,26,101.46,8.24,9.69,6.71,2.98,9.03,10.73,7.26,3.47
2013,1,27,101.7,9.9,12.72,8.33,4.39,10.91,14.24,9.07,5.17
2013,1,28,101.92,11.81,12.83,10.22,2.61,13.1,14.25,11.22,3.03
2013,1,29,101.95,7.97,10.05,6.68,3.38,8.61,11.01,7.14,3.87
2013,1,30,102.07,9.13,10.31,6.93,3.38,10.03,11.39,7.49,3.91
2013,1,31,101.98,9.05,10.81,8.27,2.55,10,12.29,9.04,3.25
2013,2,1,101.78,9.79,10.59,8.91,1.69,11.24,12.15,10.25,1.91
2013,2,2,101.8,9.01,9.38,8.65,0.73,10.31,10.74,9.85,0.89
2013,2,3,101.75,9.47,10.66,8.5,2.16,10.71,12.06,9.54,2.52
2013,2,4,101.73,8.21,9.14,6.81,2.33,9.18,10.29,7.57,2.72
2013,2,5,101.68,6.64,9.35,5.54,3.82,7.26,10.45,5.98,4.48
2013,2,6,101.5,7.1,8.66,6.09,2.59,7.78,9.61,6.59,3.02
2013,2,7,101.3,6.83,8.43,5.29,3.14,7.4,9.27,5.65,3.62
2013,2,8,101.5,8.16,12.32,3.51,8.82,8.92,13.72,3.64,10.08
2013,2,9,101.74,10.24,11.23,9.09,2.12,11.32,12.43,9.97,2.47
2013,2,10,101.64,8.83,9.14,8.07,1.07,9.69,10.03,8.84,1.19
2013,2,11,101.62,8.07,8.75,7.33,1.42,8.93,9.75,8.07,1.68
2013,2,12,101.61,6.78,8.55,5.59,2.96,7.49,9.52,6.16,3.37
2013,2,13,101.57,7.51,9.2,5.7,3.51,8.43,10.31,6.31,4.01
2013,2,14,101.51,8.13,8.84,7.34,1.49,9.07,9.9,8.12,1.77
2013,2,15,101.42,6.32,8.35,4.14,4.21,6.99,9.25,4.58,4.67
2013,2,16,101.52,11.15,12.34,8.42,3.92,12.53,13.96,9.32,4.64
2013,2,17,101.4,9.77,11.12,8.57,2.55,10.89,12.54,9.48,3.06
2013,2,18,101.33,6.86,8.4,6.26,2.14,7.53,9.32,6.86,2.46
2013,2,19,101.31,6.3,9.01,4.59,4.42,6.86,10,4.88,5.11
2013,2,20,101.59,11.55,12.33,9.58,2.76,13.01,13.93,10.68,3.26
2013,2,21,101.63,11.3,11.86,10.41,1.45,12.73,13.33,11.76,1.57
2013,2,22,101.69,9.15,10.19,7.67,2.52,10.16,11.45,8.41,3.05
2013,2,23,101.88,11.99,12.87,10.04,2.83,13.58,14.66,11.22,3.45
2013,2,24,101.85,11.79,12.88,10.14,2.73,13.27,14.59,11.31,3.28
2013,2,25,101.73,10.27,10.81,9.39,1.42,11.5,12.16,10.39,1.76
2013,2,26,101.54,8.07,10.15,6.91,3.24,8.94,11.35,7.57,3.78
2013,2,27,101.24,4.09,6.7,0.91,5.78,4.55,7.41,1,6.41
2013,2,28,101.21,5.75,7.14,0.55,6.59,6.23,7.75,0.62,7.14
2013,3,1,101.34,4.17,6.38,0.62,5.76,4.55,6.91,0.7,6.21
2013,3,2,101.67,9.28,11.75,3.41,8.34,10.29,13.01,3.66,9.34
2013,3,3,101.82,10.43,11.4,9.69,1.71,11.38,12.52,10.52,2.01
2013,3,4,101.93,10.56,11.28,9.67,1.6,11.5,12.37,10.46,1.91
2013,3,5,102.04,10.44,10.95,9.91,1.05,11.4,11.99,10.8,1.19
2013,3,6,101.87,8.41,9.62,7.53,2.09,9.09,10.47,8.09,2.38
2013,3,7,101.75,6.2,7.81,5.09,2.73,6.62,8.44,5.38,3.06
2013,3,8,101.6,6.16,7.59,5.37,2.22,6.55,8.16,5.68,2.48
2013,3,9,101.47,7.18,7.75,6.47,1.28,7.79,8.4,7.05,1.34
2013,3,10,101.35,4.64,6.23,3.83,2.41,5.16,6.79,4.3,2.49
2013,3,11,101.38,6.75,8.95,4.88,4.07,7.46,9.96,5.35,4.61
2013,3,12,101.32,7.09,8.75,5.45,3.3,7.87,9.73,5.98,3.74
2013,3,13,101.29,4.68,6.91,0.86,6.05,5.16,7.77,0.89,6.89
2013,3,14,101.6,7.98,12.2,0.54,11.66,8.85,13.65,0.57,13.07
2013,3,15,101.77,9.06,10.67,8.39,2.28,9.95,11.81,9.19,2.62
2013,3,16,101.7,8.67,9.12,8.27,0.84,9.53,10.09,9.06,1.02
2013,3,17,101.33,8.34,9.37,7.71,1.65,9.26,10.52,8.5,2.03
2013,3,18,101.14,5.48,8.37,1.77,6.59,5.95,9.34,1.84,7.5
2013,3,19,101.22,3.17,5.73,1.72,4.01,3.44,6.38,1.79,4.59
2013,3,20,101.26,5.18,7.92,2.2,5.72,5.66,8.87,2.29,6.58
2013,3,21,101.26,3.88,7.96,1.92,6.04,4.16,8.8,1.99,6.8
2013,3,22,101.22,6.88,8.11,5.62,2.49,7.63,8.98,6.22,2.75
2013,3,23,101.1,6.48,7.8,5.5,2.31,7.16,8.74,5.99,2.75
2013,3,24,100.99,5.77,8.26,4.07,4.19,6.33,9.28,4.4,4.88
2013,3,25,101.15,8.24,10.64,4.35,6.29,9.06,11.76,4.64,7.12
2013,3,26,101.14,8.61,10.91,7.23,3.69,9.52,12.08,7.92,4.16
2013,3,27,101.09,4.46,7.44,1.56,5.88,4.83,8.21,1.59,6.62
2013,3,28,101.18,3.45,4.7,2.02,2.68,3.64,5.05,2.07,2.98
2013,3,29,101.11,3.98,6.8,1.23,5.57,4.29,7.48,1.27,6.21
2013,3,30,101.14,7.38,8.23,5.77,2.46,8.14,9.03,6.27,2.76
2013,3,31,101.18,7.16,8.76,4.45,4.3,7.98,9.88,4.86,5.02
2013,4,1,101.28,6.36,7.83,4.74,3.09,6.97,8.67,5.12,3.55
2013,4,2,101.18,4.42,6.47,1.9,4.57,4.85,7.19,2.03,5.16
2013,4,3,101.02,7.91,8.47,6.69,1.78,8.76,9.39,7.43,1.96
2013,4,4,100.78,5.51,7.2,3.29,3.91,6.09,8.04,3.55,4.49
2013,4,5,100.66,4.5,7.24,3.52,3.73,4.88,8.11,3.73,4.38
2013,4,6,100.55,8.96,10.62,7.41,3.22,10.16,12.26,7.95,4.3
2013,4,7,100.98,9.88,11.13,6.67,4.46,10.68,12.12,7.12,4.99
2013,4,8,101.19,7.66,9.87,6.23,3.63,8.23,10.68,6.73,3.95
2013,4,9,101.19,7.12,7.86,6.36,1.5,7.98,9,6.87,2.13
2013,4,10,101.25,9.3,12.9,5.62,7.28,10.43,14.62,6.24,8.38
2013,4,11,101.36,10.72,12.16,9.28,2.88,11.96,13.7,10.23,3.47
2013,4,12,101.47,9.51,11.08,8.48,2.6,10.46,12.28,9.24,3.04
2013,4,13,101.44,8.95,10.01,7.59,2.42,9.8,11.03,8.27,2.77
2013,4,14,101.17,4.31,7.32,1.16,6.16,4.64,7.98,1.24,6.73
2013,4,15,101,3.53,4.88,2.55,2.33,3.7,5.2,2.59,2.61
2013,4,16,100.89,3.99,6.8,0.98,5.81,4.37,7.62,1.01,6.62
2013,4,17,100.9,2.88,3.95,0.75,3.2,3.03,4.18,0.78,3.4
2013,4,18,100.92,2.07,4.22,0.62,3.59,2.17,4.53,0.63,3.9
2013,4,19,100.93,2.45,3.34,0.99,2.35,2.54,3.49,1.03,2.46
2013,4,20,101.05,2.49,4.23,0.77,3.47,2.61,4.49,0.81,3.68
2013,4,21,101.25,8.13,10.43,4.06,6.37,8.93,11.49,4.3,7.18
2013,4,22,101.43,9.38,10,9.09,0.91,10.27,10.97,9.95,1.02
2013,4,23,101.32,7.88,9,7.12,1.88,8.73,9.95,7.87,2.08
2013,4,24,101.2,3.48,6.68,0.66,6.02,3.85,7.41,0.73,6.68
2013,4,25,101.1,3.82,4.84,2.39,2.45,4.05,5.16,2.52,2.64
2013,4,26,101.19,6.84,10.7,2.21,8.49,7.46,11.85,2.29,9.56
2013,4,27,101.21,9.36,10.2,8.27,1.92,10.32,11.33,9.05,2.27
2013,4,28,101.16,7.43,9.91,4.85,5.06,8.2,11.03,5.2,5.83
2013,4,29,101.15,6.3,7.52,5.04,2.48,6.88,8.3,5.45,2.85
2013,4,30,100.95,5.58,6.36,4.14,2.23,6.11,7,4.49,2.51
2013,5,1,100.81,6.39,8.99,4.66,4.33,6.89,9.7,5.02,4.68
2013,5,2,100.97,7.73,8.56,6.38,2.19,8.2,9.14,6.68,2.45
2013,5,3,101.08,8.02,8.96,7.39,1.57,8.7,9.81,8.05,1.77
2013,5,4,101.19,6.48,7.54,4.52,3.02,7.16,8.27,4.88,3.39
2013,5,5,101.24,7.32,8.15,6.45,1.7,8.11,9.1,7.04,2.07
2013,5,6,101.1,7.16,8.34,6.59,1.74,8,9.24,7.33,1.91
2013,5,7,101.09,7.53,8.63,6.98,1.65,8.25,9.61,7.6,2.01
2013,5,8,101.07,8.21,8.8,7.5,1.3,9.16,9.8,8.38,1.42
2013,5,9,101.03,6.12,7.08,5.51,1.57,6.82,7.9,6.09,1.8
2013,5,10,100.84,4.62,7.52,2.7,4.81,5.05,8.46,2.84,5.62
2013,5,11,100.77,4.27,5.3,3.2,2.1,4.6,5.79,3.38,2.41
2013,5,12,100.94,2.24,4.43,1.22,3.2,2.37,4.8,1.27,3.53
2013,5,13,100.9,5.94,8.17,4.87,3.3,6.48,8.9,5.34,3.56
2013,5,14,100.83,3.09,4.69,1.82,2.88,3.28,5.1,1.89,3.21
2013,5,15,100.8,4.76,6.18,1.72,4.46,5.16,6.74,1.82,4.93
2013,5,16,100.88,5.02,6.76,3.14,3.62,5.47,7.43,3.38,4.05
2013,5,17,100.94,6.52,7.43,5.91,1.52,7.26,8.38,6.48,1.9
2013,5,18,100.88,7.05,7.41,6.68,0.73,7.93,8.38,7.48,0.91
2013,5,19,100.74,7.74,8.33,7.17,1.15,8.8,9.46,8.09,1.38
2013,5,20,100.75,7.49,8.22,6.3,1.91,8.48,9.31,7.11,2.2
2013,5,21,100.87,6.46,6.87,5.98,0.88,7.16,7.64,6.55,1.09
2013,5,22,100.95,5.88,8.1,4.46,3.64,6.48,9.11,4.8,4.3
2013,5,23,101.06,4.21,5.64,3.1,2.54,4.53,6.16,3.32,2.83
2013,5,24,101.02,3.39,4.5,1.92,2.58,3.59,4.83,2,2.83
2013,5,25,100.98,2.2,2.97,0.84,2.12,2.28,3.1,0.86,2.25
2013,5,26,100.95,2.77,3.77,1.79,1.98,2.89,3.95,1.84,2.12
2013,5,27,100.96,3.23,3.98,2.77,1.22,3.41,4.23,2.89,1.34
2013,5,28,101.11,2.76,4.13,1.29,2.84,2.89,4.38,1.33,3.05
2013,5,29,101.15,3.91,5.18,1.71,3.47,4.16,5.56,1.78,3.78
2013,5,30,101.06,5.3,5.95,4.25,1.7,5.7,6.42,4.52,1.9
2013,5,31,100.96,4.05,4.53,3.48,1.05,4.28,4.84,3.66,1.17
2013,6,1,100.82,2.65,4.52,0.09,4.44,2.79,4.8,0.08,4.73
2013,6,2,100.68,3.85,4.71,2.73,1.98,4.09,5.04,2.87,2.17
2013,6,3,100.74,2.34,3.58,0.62,2.96,2.45,3.77,0.64,3.13
2013,6,4,100.95,1.86,4.2,0.57,3.64,1.94,4.48,0.58,3.9
2013,6,5,101.05,3.89,4.8,2.76,2.05,4.12,5.11,2.88,2.23
2013,6,6,100.95,4.22,5.75,3.19,2.57,4.52,6.23,3.4,2.84
2013,6,7,100.68,3.81,5.71,1.87,3.84,4.07,6.18,1.93,4.24
2013,6,8,100.44,3.74,5.36,2.45,2.91,3.99,5.8,2.56,3.23
2013,6,9,100.36,6.66,7.3,5.87,1.43,7.37,8.16,6.38,1.78
2013,6,10,100.36,4.89,6.37,3.38,2.98,5.34,7,3.65,3.35
2013,6,11,100.46,2.88,4.36,0.34,4.02,3.06,4.7,0.35,4.35
2013,6,12,100.57,5.07,7.04,3.18,3.86,5.53,7.8,3.4,4.4
2013,6,13,100.45,6.08,9.19,0.8,8.38,6.67,10.17,0.84,9.34
2013,6,14,100.58,8.9,9.76,7.95,1.81,10.12,11.17,9,2.17
2013,6,15,100.76,6.71,8.83,5.14,3.69,7.46,10.02,5.62,4.4
2013,6,16,100.76,6.16,8.38,4.74,3.63,6.74,9.45,5.1,4.34
2013,6,17,100.48,4.38,5.64,3.12,2.52,4.65,6.06,3.28,2.77
2013,6,18,100.21,3.55,5.03,2.75,2.28,3.73,5.41,2.88,2.54
2013,6,19,100.21,5.65,6.63,4.23,2.41,6.15,7.27,4.51,2.77
2013,6,20,100.38,7.52,11.16,4.99,6.17,8.4,12.81,5.4,7.42
2013,6,21,100.61,10.41,11.51,9.46,2.05,11.87,13.27,10.7,2.56
2013,6,22,100.76,9.09,9.98,7.94,2.04,10.31,11.47,8.88,2.59
2013,6,23,100.99,6.23,7.52,4.6,2.91,6.8,8.31,4.91,3.41
2013,6,24,101.13,5.02,6.66,3.68,2.98,5.38,7.2,3.93,3.27
2013,6,25,101.1,4.22,5.6,2.31,3.3,4.52,6.08,2.43,3.65
2013,6,26,100.97,3.55,4.54,2.91,1.62,3.76,4.84,3.06,1.78
2013,6,27,100.84,4.37,4.88,3.95,0.92,4.66,5.23,4.19,1.05
2013,6,28,100.82,3.8,4.81,2.02,2.79,4.02,5.13,2.11,3.02
2013,6,29,100.95,3.39,5.69,1.7,3.99,3.58,6.09,1.76,4.34
2013,6,30,100.88,8.44,10.16,6.01,4.15,9.45,11.62,6.46,5.16
2013,7,1,100.87,8.48,9.95,7.34,2.62,9.51,11.3,8.15,3.16
2013,7,2,101,5.7,7.22,4.65,2.57,6.18,7.97,5,2.97
2013,7,3,100.96,6.24,6.78,5.87,0.91,6.77,7.41,6.31,1.1
2013,7,4,100.85,6.35,7.2,5.09,2.11,6.9,7.88,5.46,2.41
2013,7,5,100.93,3.82,6.92,1.01,5.91,4.09,7.56,1.07,6.49
2013,7,6,101.08,2.49,3.56,1,2.56,2.59,3.75,1.03,2.72
2013,7,7,101.17,5.84,7.84,3.91,3.93,6.3,8.6,4.13,4.48
2013,7,8,101.14,6,7.68,4.58,3.1,6.47,8.41,4.89,3.53
2013,7,9,100.94,4.33,5.66,3.45,2.2,4.58,6.08,3.63,2.45
2013,7,10,100.78,3.98,4.77,3.32,1.45,4.2,5.06,3.48,1.59
2013,7,11,100.69,4.23,6.95,2.24,4.71,4.52,7.64,2.33,5.31
2013,7,12,100.32,9.57,11.46,6.52,4.95,10.8,13.12,7.09,6.03
2013,7,13,100.44,8.22,11.12,4.66,6.45,9.26,12.69,5.02,7.66
2013,7,14,100.93,5.7,8.62,3.81,4.81,6.19,9.53,4.05,5.48
2013,7,15,100.99,6.48,7.77,5.27,2.49,7.04,8.59,5.66,2.93
2013,7,16,100.81,7.56,8.77,6.55,2.22,8.35,9.84,7.17,2.68
2013,7,17,100.46,11.03,18.5,7.39,11.11,12.56,21.52,8.51,13.01
2013,7,18,100.72,5.55,9.77,3.09,6.7,6.04,10.99,3.28,7.71
2013,7,19,100.82,5.73,6.47,4.45,2.02,6.26,7.1,4.79,2.31
2013,7,20,100.83,4.95,5.74,3.52,2.22,5.34,6.24,3.73,2.52
2013,7,21,100.72,5.73,7.4,4.6,2.8,6.23,8.19,4.93,3.26
2013,7,22,100.83,6.23,7.42,5.45,1.98,6.79,8.18,5.88,2.3
2013,7,23,101.01,7,7.8,6.14,1.66,7.67,8.61,6.65,1.96
2013,7,24,101.06,5.23,6.88,3.84,3.05,5.61,7.52,4.06,3.46
2013,7,25,100.96,4.79,5.84,3.54,2.3,5.11,6.27,3.74,2.53
2013,7,26,100.96,3.54,5.52,1.85,3.66,3.74,5.91,1.93,3.98
2013,7,27,100.99,2.1,3.2,1.04,2.16,2.17,3.34,1.06,2.28
2013,7,28,100.99,4.07,7.1,2.28,4.81,4.36,7.87,2.38,5.49
2013,7,29,100.79,6.23,8.58,4.51,4.07,6.86,9.77,4.83,4.94
2013,7,30,100.65,8.04,8.97,7.48,1.49,8.99,10.1,8.3,1.8
2013,7,31,100.58,9.4,11.08,8.27,2.8,10.58,12.52,9.23,3.29
2013,8,1,100.53,8.02,11.79,4.98,6.81,8.96,13.45,5.38,8.08
2013,8,2,100.93,4.83,7.52,3.3,4.22,5.23,8.4,3.53,4.87
2013,8,3,101.24,3.6,5.49,1.3,4.2,3.86,5.98,1.34,4.63
2013,8,4,101.1,4.72,6.11,3.48,2.62,5.07,6.66,3.67,3
2013,8,5,100.93,5.84,7.88,4.62,3.26,6.31,8.69,4.95,3.73
2013,8,6,100.99,7.37,8.42,6.07,2.35,8.11,9.33,6.58,2.76
2013,8,7,101.11,2.78,5.66,1.48,4.17,2.94,6.1,1.56,4.54
2013,8,8,101.02,1.6,2.73,0.85,1.88,1.66,2.86,0.88,1.98
2013,8,9,100.85,3.49,4.83,2.18,2.65,3.69,5.14,2.27,2.88
2013,8,10,100.84,5.56,6.67,3.98,2.7,5.97,7.24,4.2,3.05
2013,8,11,100.79,7.78,10.41,5.19,5.23,8.59,11.82,5.54,6.28
2013,8,12,100.42,11.84,13.4,9.05,4.35,13.61,15.53,10.2,5.33
2013,8,13,100.55,8.23,12.44,5.84,6.6,9.23,14.43,6.34,8.09
2013,8,14,100.83,5.79,8.61,4.33,4.28,6.33,9.58,4.67,4.91
2013,8,15,100.85,6.75,8.41,5.74,2.67,7.49,9.49,6.3,3.19
2013,8,16,100.52,8.05,9.29,7.09,2.2,9,10.48,7.87,2.61
2013,8,17,100.4,7.59,8.62,6.13,2.48,8.46,9.69,6.71,2.98
2013,8,18,100.39,5.66,6.48,4.88,1.62,6.15,7.13,5.23,1.9
2013,8,19,100.22,7.74,8.8,6.52,2.28,8.57,9.84,7.05,2.8
2013,8,20,99.97,11.2,13.95,8.29,5.66,12.77,16.15,9.2,6.95
2013,8,21,99.75,13.93,16.1,10.93,5.16,16.29,18.86,12.7,6.16
2013,8,22,100.19,11.3,14.04,8.38,5.66,13.2,16.54,9.56,6.98
2013,8,23,100.69,6.52,7.59,4.99,2.6,7.23,8.61,5.41,3.21
2013,8,24,100.8,3.27,5.02,0.38,4.64,3.48,5.41,0.4,5.02
2013,8,25,100.73,4.34,4.84,3.66,1.18,4.62,5.17,3.87,1.3
2013,8,26,100.59,4.5,5.51,3.7,1.8,4.83,5.99,3.91,2.08
2013,8,27,100.42,6.34,7.7,4.36,3.33,6.98,8.61,4.7,3.92
2013,8,28,100.4,12.89,15.27,6.23,9.05,14.75,17.57,6.8,10.77
2013,8,29,100.69,11.69,13.5,10.74,2.76,13.57,15.77,12.44,3.33
2013,8,30,100.87,9.7,10.69,9.27,1.41,11.17,12.37,10.68,1.69
2013,8,31,100.98,8.88,9.46,8.17,1.29,10.02,10.78,9.2,1.59
2013,9,1,101.09,6.9,8.87,5.64,3.23,7.61,9.94,6.12,3.81
2013,9,2,101.07,5.55,6.66,4.88,1.78,6.02,7.34,5.26,2.09
2013,9,3,100.9,2.68,4.66,0.95,3.71,2.82,4.96,0.97,3.99
2013,9,4,100.89,5.82,6.57,4.07,2.5,6.3,7.19,4.34,2.84
2013,9,5,100.99,6.79,7.06,6.44,0.62,7.4,7.75,6.98,0.76
2013,9,6,101.16,5.27,6.52,4.09,2.44,5.68,7.11,4.34,2.77
2013,9,7,101.11,7.27,8.23,5.94,2.28,8.07,9.21,6.48,2.73
2013,9,8,101.07,8.59,9.37,8.09,1.28,9.73,10.73,9.11,1.63
2013,9,9,101.01,8.31,9.12,6.95,2.16,9.34,10.38,7.6,2.78
2013,9,10,100.94,5.63,6.75,4.36,2.38,6.08,7.35,4.63,2.72
2013,9,11,100.97,3.72,4.14,2.89,1.24,3.93,4.39,3.02,1.36
2013,9,12,101,6.53,8.02,3.43,4.59,7.17,8.91,3.62,5.3
2013,9,13,100.89,5.38,7.42,2.15,5.27,5.8,8.17,2.23,5.95
2013,9,14,100.61,2.05,3.28,0.32,2.97,2.13,3.43,0.31,3.11
2013,9,15,100.53,2.7,4.3,1.5,2.8,2.83,4.62,1.59,3.03
2013,9,16,100.61,5.8,8.31,4.39,3.92,6.34,9.28,4.71,4.57
2013,9,17,100.67,6.91,7.73,6.12,1.62,7.6,8.58,6.67,1.91
2013,9,18,100.6,6.12,7.31,4.9,2.41,6.8,8.38,5.42,2.95
2013,9,19,100.45,7.9,9.91,5.92,3.99,8.89,11.41,6.5,4.91
2013,9,20,99.65,15.14,21.74,9.66,12.09,17.79,25.62,11.05,14.57
2013,9,21,97.83,28.17,34.22,17.81,16.41,32.77,39.72,21.27,18.45
2013,9,22,100.03,9.21,16.41,4.46,11.95,10.67,19.51,4.93,14.58
2013,9,23,100.54,4.14,5.27,3.18,2.09,4.46,5.7,3.42,2.28
2013,9,24,100.68,5.09,6.23,4.16,2.08,5.48,6.8,4.45,2.35
2013,9,25,100.84,6.11,7.98,5.34,2.65,6.66,8.88,5.76,3.12
2013,9,26,101.01,8.66,9.04,8.05,0.98,9.69,10.12,8.98,1.16
2013,9,27,100.92,8.49,9.48,5.13,4.34,9.45,10.62,5.5,5.13
2013,9,28,100.72,6.24,7.74,4.84,2.91,6.75,8.51,5.15,3.36
2013,9,29,100.7,7.27,8.61,6.41,2.2,8.02,9.64,6.98,2.65
2013,9,30,100.82,7.2,8.55,5.99,2.56,8,9.61,6.59,3.02
2013,10,1,100.95,7.01,7.88,5.98,1.91,7.76,8.81,6.54,2.27
2013,10,2,100.96,5.6,7.98,4.38,3.6,6.07,8.85,4.68,4.17
2013,10,3,100.95,9.01,9.59,8.12,1.47,10.03,10.69,9.02,1.66
2013,10,4,100.8,8.6,9.55,6.95,2.6,9.5,10.64,7.62,3.02
2013,10,5,100.58,6.53,7.51,4.45,3.05,7.12,8.23,4.73,3.51
2013,10,6,100.4,7.07,7.74,4.6,3.14,7.79,8.56,4.88,3.68
2013,10,7,100.43,6.69,8.84,4.09,4.74,7.41,9.88,4.4,5.48
2013,10,8,100.76,3.49,4.84,1.93,2.91,3.73,5.22,2.03,3.19
2013,10,9,100.96,4.77,7.12,3.38,3.74,5.18,7.95,3.58,4.38
2013,10,10,100.98,8.69,10.26,7.19,3.07,9.8,11.71,8.01,3.7
2013,10,11,100.74,11.97,13.44,10.32,3.12,13.84,15.64,11.78,3.86
2013,10,12,100.67,12.78,13.52,12.12,1.4,14.88,15.78,13.99,1.79
2013,10,13,100.86,9.99,11.91,7.45,4.48,11.34,13.71,8.29,5.42
2013,10,14,100.94,5.58,7.3,3.31,3.99,6.1,8.09,3.52,4.57
2013,10,15,101.12,4.88,8.84,2.43,6.41,5.27,9.94,2.55,7.39
2013,10,16,101.54,10.74,11.95,8.82,3.12,12.02,13.42,9.87,3.55
2013,10,17,101.59,10.58,11.62,9.16,2.46,11.8,13.08,10.17,2.91
2013,10,18,101.45,10,10.96,9.08,1.88,11.17,12.27,10.07,2.2
2013,10,19,101.4,8.78,9.38,7.95,1.44,9.73,10.41,8.73,1.68
2013,10,20,101.21,9.55,10.53,8.81,1.72,10.73,11.95,9.84,2.1
2013,10,21,101.08,9.98,10.55,9.18,1.38,11.27,11.91,10.31,1.59
2013,10,22,101.16,9.84,10.3,8.78,1.52,10.95,11.48,9.71,1.77
2013,10,23,100.98,9.28,10.2,8.04,2.16,10.33,11.44,8.84,2.59
2013,10,24,100.86,6.43,7.89,4.84,3.05,6.96,8.66,5.14,3.52
2013,10,25,101.13,9.18,10.65,6.21,4.44,10.08,11.76,6.69,5.07
2013,10,26,101.49,10.38,10.94,9.92,1.02,11.45,12.09,10.94,1.16
2013,10,27,101.58,9.11,10.4,7.96,2.44,9.98,11.5,8.63,2.87
2013,10,28,101.63,7.62,8.57,6.75,1.83,8.28,9.4,7.27,2.13
2013,10,29,101.59,8.32,9.23,7.2,2.03,9.13,10.24,7.8,2.45
2013,10,30,101.36,9.95,11.27,8.49,2.77,11.18,12.79,9.4,3.39
2013,10,31,101,14.48,17.17,11.47,5.7,16.88,20.38,13.03,7.34
2013,11,1,100.92,13,17.61,8.12,9.48,15.34,20.8,9.29,11.51
2013,11,2,101.2,8.16,8.77,7.81,0.95,9.27,10.05,8.8,1.24
2013,11,3,101.28,7.45,7.99,6.41,1.58,8.37,9.02,7.12,1.89
2013,11,4,101.45,8.17,9.29,6.81,2.48,9.24,10.52,7.63,2.89
2013,11,5,101.53,9.75,10.68,8.91,1.77,11.11,12.23,10.05,2.17
2013,11,6,101.5,8.08,9.12,7.02,2.11,9.09,10.32,7.81,2.51
2013,11,7,101.47,9.41,11.19,7.17,4.02,10.72,12.9,7.98,4.92
2013,11,8,101.39,11.75,12.82,10.18,2.64,13.71,15.08,11.77,3.31
2013,11,9,101.4,10.99,13.41,8.84,4.58,12.8,15.84,10.09,5.74
