YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,WS2M,ALLSKY_KT,ALLSKY_NKT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2006,12,28,3.47,4.76,8.82,0.49,0.66,403.17,67.66,91.78,8.97,0.23,1.21
2006,12,29,2.39,4.55,11.8,0.34,0.45,409.21,46.9,86.4,6.63,0.16,0.89
2006,12,30,1.58,4.65,9.32,0.23,0.3,407.71,33.06,90.91,4.98,0.13,0.7
2006,12,31,1.18,4.7,8.45,0.16,0.23,412.37,25.34,92.45,4.01,0.11,0.6
2007,1,1,2.9,4.77,7.18,0.41,0.55,415.27,58.5,94.2,8.02,0.23,1.26
2007,1,2,3.02,4.78,6.59,0.42,0.57,421.12,60.12,94.22,8.23,0.23,1.32
2007,1,3,3.52,4.8,5.75,0.49,0.66,422.56,70.32,94.89,9.34,0.27,1.51
2007,1,4,2.48,4.8,6.9,0.35,0.47,426.56,50.93,94.92,7.27,0.21,1.16
2007,1,5,2.55,4.82,9.06,0.36,0.48,421.38,52.34,94.9,7.5,0.21,1.17
2007,1,6,3.46,4.75,8.44,0.48,0.65,412.45,67.98,91.77,9.11,0.23,1.27
2007,1,7,1.9,4.26,10.11,0.27,0.35,410.91,37,79.04,5.17,0.13,0.71
2007,1,8,1.76,4.5,9.45,0.24,0.33,406.08,35.21,84.67,5,0.13,0.7
2007,1,9,1.67,4.84,9.09,0.23,0.31,404.45,34.7,93.1,5.18,0.15,0.79
2007,1,10,1.54,4.74,9.4,0.21,0.28,407.68,32.22,91.75,4.89,0.14,0.75
2007,1,11,4.37,4.91,8.8,0.6,0.8,406.9,84.44,94.96,10.81,0.29,1.55
2007,1,12,3.67,5,7.6,0.51,0.67,415.45,72.38,97.83,9.55,0.26,1.44
2007,1,13,3.69,4.99,8.07,0.51,0.67,413.73,72.38,97.2,9.64,0.27,1.45
2007,1,14,2.93,5.01,9.12,0.4,0.53,414.02,57.26,97.03,7.91,0.21,1.16
2007,1,15,4.52,4.99,8.74,0.62,0.81,391.15,87.18,96.05,11.03,0.29,1.54
2007,1,16,3.26,4.9,7.92,0.45,0.59,415.34,65.58,96.29,8.91,0.24,1.3
2007,1,17,3.44,5.02,6.1,0.46,0.62,430.53,68.95,99.33,9.25,0.24,1.34
2007,1,18,2.03,5.11,5.72,0.27,0.36,430.73,41.89,100.38,6.15,0.17,0.93
2007,1,19,2.3,5.09,6.17,0.3,0.41,427.31,48.02,100.34,7.01,0.2,1.05
2007,1,20,3.96,5.17,5.84,0.53,0.7,418.18,78.35,101.4,10.35,0.28,1.51
2007,1,21,3.99,5.22,4.72,0.53,0.7,414.76,78.38,102.11,10.33,0.28,1.53
2007,1,22,2.48,5.21,6.89,0.33,0.43,425.38,51.35,102.38,7.38,0.21,1.15
2007,1,23,3.36,5.24,5.18,0.45,0.58,424.42,67.8,102.88,9.25,0.26,1.39
2007,1,24,2.35,5.16,8.56,0.3,0.41,418.16,48.92,100.66,7.12,0.2,1.12
2007,1,25,1.88,4.89,9.65,0.24,0.32,406.06,38.42,92.96,5.66,0.16,0.85
2007,1,26,3.89,5.21,7.36,0.51,0.66,403.75,75.02,99.02,9.94,0.26,1.4
2007,1,27,1.43,5.3,9.42,0.19,0.24,413.1,30.37,103.38,4.6,0.12,0.69
2007,1,28,2.43,4.57,11.66,0.31,0.41,400.16,47.91,84.26,6.47,0.19,1.02
2007,1,29,3.41,5.2,9.2,0.44,0.57,380.77,62.97,94.45,8.31,0.23,1.24
2007,1,30,4.35,5.31,7.6,0.55,0.72,383.01,81.51,98.33,10.52,0.3,1.63
2007,1,31,3.98,5.52,8.12,0.51,0.66,381.67,76.26,104.09,10.14,0.27,1.42
2007,2,1,3.6,5.33,8.52,0.45,0.59,390.27,69.58,100.5,9.34,0.24,1.3
2007,2,2,3.8,5.2,10,0.48,0.62,394.53,71.77,96.05,9.37,0.23,1.2
2007,2,3,3.54,5.53,7.87,0.45,0.57,397.89,68.18,104.14,9.34,0.23,1.23
2007,2,4,2.97,5.6,7.84,0.37,0.48,403.79,59.65,107.41,8.46,0.23,1.2
2007,2,5,4.06,5.64,6.91,0.5,0.65,398.97,79.05,108.54,10.6,0.26,1.36
2007,2,6,5.73,5.72,7.9,0.71,0.91,378.17,109.67,110.27,13.82,0.36,1.84
2007,2,7,2.1,5.58,8.19,0.26,0.33,419.41,44.92,109.85,6.73,0.18,0.95
2007,2,8,4.23,5.51,7.52,0.52,0.66,412.55,83.89,108.94,11.12,0.28,-999
2007,2,9,5.2,5.64,6.03,0.63,0.8,400.98,101.65,110.3,13.09,0.33,1.71
2007,2,10,5.02,5.67,4.4,0.61,0.77,396.49,98.2,111.12,12.59,0.34,-999
2007,2,11,4.69,5.66,7.33,0.56,0.72,399.06,90.82,108.15,12.02,0.34,1.82
2007,2,12,5.39,5.63,7.44,0.65,0.82,392.7,103,107.84,13.09,0.35,1.84
2007,2,13,5.52,5.75,6.74,0.66,0.84,394.95,105.4,110.34,13.42,0.36,1.88
2007,2,14,5.84,5.82,3.96,0.7,0.88,376.37,109.41,109.85,13.56,0.36,1.88
2007,2,15,4.81,5.56,7.39,0.57,0.72,396.24,91.82,105.23,11.7,0.32,1.68
2007,2,16,5.46,5.72,6.33,0.64,0.81,387.65,103.73,108.74,13.03,0.34,1.78
2007,2,17,5.95,5.94,4.93,0.7,0.88,379.28,112.62,113.19,14.24,0.39,2.05
2007,2,18,5.9,5.93,2.22,0.69,0.87,373.66,110.84,111.88,13.73,0.38,1.97
2007,2,19,5.93,6.01,3.32,0.69,0.86,377.87,112.65,114.52,14.25,0.4,2.12
2007,2,20,5.98,6.11,3.48,0.69,0.87,381.08,114.56,117.47,14.62,0.41,2.16
2007,2,21,5.76,6.04,4.67,0.66,0.83,390.04,111.57,117.03,14.25,0.4,2.09
2007,2,22,5.84,6.08,2.84,0.66,0.84,398.23,114.35,119.21,14.72,0.41,2.11
2007,2,23,2.46,5.76,7.27,0.28,0.35,419.83,50.66,111.7,7.17,0.21,1.09
2007,2,24,5.63,5.92,7.95,0.63,0.79,394,107.15,112.6,13.65,0.37,1.9
2007,2,25,4.9,5.65,5.34,0.55,0.69,398.62,93.9,108.19,11.77,0.31,-999
2007,2,26,5.16,6.16,8.16,0.58,0.72,398.69,99.38,117.26,13.1,0.37,1.91
2007,2,27,5.52,6.21,7.35,0.62,0.77,374.98,104.93,117.73,13.48,0.38,-999
2007,2,28,6.07,6.3,7.91,0.67,0.84,368.46,114.87,119.32,14.7,0.42,2.2
2007,3,1,6.3,6.36,7.02,0.7,0.86,373.91,120.29,121.8,15.34,0.44,2.33
2007,3,2,5.78,6.4,5.68,0.63,0.78,386.63,111.29,123.08,14.42,0.41,2.16
2007,3,3,5.4,6.38,5.7,0.59,0.73,400.44,104.62,122.45,13.68,0.38,1.99
2007,3,4,6.36,6.38,6.74,0.7,0.85,393.93,122.34,123.16,15.58,0.45,2.33
2007,3,5,4.86,6.14,4.99,0.52,0.65,414.43,95.15,117.78,12.48,0.37,1.86
2007,3,6,3.46,5.73,9.71,0.38,0.46,413.4,68.45,107.05,9.15,0.27,1.36
2007,3,7,3.53,5.94,8.02,0.38,0.46,408.6,70.2,111.92,9.41,0.27,1.38
2007,3,8,4.49,6.04,6.3,0.48,0.59,415.58,86.78,114.23,11.23,0.32,1.65
2007,3,9,4.41,5.93,4.31,0.47,0.57,413.46,85.02,111.84,10.74,0.31,1.59
2007,3,10,6.02,6.2,4.43,0.64,0.78,397.13,113.76,117.78,14.12,0.4,-999
2007,3,11,4.47,6.18,4.95,0.48,0.58,408.88,87.18,117,11.21,0.34,1.72
2007,3,12,5.66,6.03,7.05,0.59,0.73,399.01,106.5,113.79,13.12,0.38,-999
2007,3,13,5.86,6.23,4.21,0.62,0.75,388.76,110.71,117.12,13.8,0.4,2.12
2007,3,14,6.29,6.57,5.63,0.66,0.8,393.11,120.47,125.41,15.41,0.45,2.4
2007,3,15,6.49,6.54,4.61,0.68,0.82,383.96,122.69,123.77,15.34,0.43,2.26
2007,3,16,6.62,6.62,2.23,0.69,0.83,373.55,124.21,124.48,15.54,0.45,2.34
2007,3,17,2.91,6.03,7.31,0.3,0.36,414.05,58.62,112.19,7.74,0.23,1.2
2007,3,18,3.43,5.75,8.6,0.35,0.42,420.66,67.08,106.77,8.48,0.26,1.3
2007,3,19,4.08,6.11,5.09,0.42,0.5,413.55,80.56,115.34,10.41,0.3,1.55
2007,3,20,3.44,6.39,8.64,0.35,0.42,411.9,70.35,122.38,9.8,0.3,1.56
2007,3,21,4.46,6.55,8.66,0.45,0.55,409.68,89.36,125.23,12.05,0.37,1.85
2007,3,22,4.14,6.66,8.12,0.42,0.51,418.28,85.45,129.85,11.9,0.36,1.82
2007,3,23,4.56,6.62,7.41,0.46,0.55,411.85,91.54,128.02,12.48,0.35,1.8
2007,3,24,4.44,6.88,4.77,0.45,0.54,421.1,91.18,135.62,12.73,0.37,1.86
2007,3,25,4.01,6.8,3.64,0.41,0.48,421.68,82.84,133.23,11.73,0.34,1.75
2007,3,26,5.42,6.87,5.13,0.54,0.65,416.09,109.05,135.14,14.73,0.43,2.21
2007,3,27,6.92,6.97,4.38,0.69,0.83,404.25,135.77,136.6,17.52,0.48,2.48
2007,3,28,6.54,6.91,4.84,0.65,0.77,409.01,128.81,135.2,16.74,0.47,2.4
2007,3,29,6.92,6.99,2.02,0.69,0.82,396.12,134.63,135.68,17.31,0.48,2.54
2007,3,30,6.42,6.66,3.21,0.63,0.76,399.45,123.73,128.05,15.52,0.45,-999
2007,3,31,6.45,6.56,3.6,0.64,0.76,393.41,122.08,123.62,15.04,0.43,2.25
2007,4,1,7.12,7.19,2.65,0.7,0.83,385.52,136,137.01,17.52,0.51,2.68
2007,4,2,6.73,6.8,3.24,0.66,0.78,388.59,126.78,127.63,15.66,0.45,2.45
2007,4,3,2.34,6.36,8.7,0.23,0.27,422.14,49.57,119.97,6.95,0.22,1.11
2007,4,4,1.53,5.64,9.8,0.15,0.18,415.49,32.95,103.47,4.23,0.12,0.63
2007,4,5,4.9,5.99,7.84,0.48,0.56,410.69,92.83,110.64,11.17,0.3,1.5
2007,4,6,5,5.93,6.1,0.48,0.57,399.73,93.93,108.84,11.11,0.29,-999
2007,4,7,5.34,6.06,5.2,0.52,0.61,402.28,100.83,112.2,12.09,0.32,1.65
2007,4,8,4.7,6.54,5.53,0.45,0.54,409.31,93.52,124.12,12.22,0.34,1.74
2007,4,9,3.23,6.71,8.17,0.31,0.37,427.48,66.55,127.8,9.28,0.27,1.33
2007,4,10,4.88,6.94,5.66,0.47,0.55,422.48,97.34,133.46,12.86,0.34,1.74
2007,4,11,4.75,6.6,5.48,0.45,0.54,424.84,93.59,125.66,12.12,0.34,1.77
2007,4,12,4.98,6.85,7.28,0.48,0.56,417.66,98.8,131.3,13.04,0.38,1.9
2007,4,13,5.4,7.02,4.38,0.52,0.61,417.34,107.28,135.51,14.18,0.41,2.12
2007,4,14,6.28,7.04,3.91,0.6,0.7,416.12,123.95,136.63,16.08,0.46,-999
2007,4,15,6.37,7.07,4.34,0.61,0.71,401.63,124.12,135.48,16.07,0.45,2.36
2007,4,16,6.59,6.99,2.72,0.62,0.73,398.55,127.16,133.34,16.25,0.45,2.34
2007,4,17,5.44,6.86,4.98,0.52,0.6,411.88,107.69,131.84,13.97,0.38,1.95
2007,4,18,3.81,6.86,6.87,0.36,0.42,429.4,78.96,132.87,10.96,0.3,1.55
2007,4,19,2.82,7.03,7.34,0.27,0.31,423.02,59.65,135.2,8.75,0.24,1.21
2007,4,20,3.74,7.24,6.39,0.35,0.41,431.97,77.96,141.16,11.16,0.3,1.55
2007,4,21,6.78,7.26,5.34,0.64,0.74,414.95,134.13,141.64,17.52,0.49,2.58
2007,4,22,7.37,7.45,4.86,0.7,0.8,406.65,144.16,144.52,18.72,0.53,2.77
2007,4,23,7.41,7.54,2.44,0.7,0.81,405.63,145.91,147.14,19.06,0.52,2.72
2007,4,24,7.32,7.58,2.95,0.69,0.8,407.43,143.88,147.59,18.95,0.52,2.7
2007,4,25,6.81,7.58,4.59,0.64,0.74,412.22,134.16,146.76,17.82,0.53,2.78
2007,4,26,6.41,7.58,6.67,0.6,0.7,426.7,127.79,147.71,17.25,0.5,2.6
2007,4,27,5.99,7.54,6.27,0.56,0.65,426.29,120.5,147.91,16.39,0.47,2.4
2007,4,28,5.55,7.55,6.3,0.52,0.6,427.84,113.34,148.67,15.52,0.46,2.38
2007,4,29,6.38,7.38,6.48,0.59,0.69,421.03,126.88,143.86,16.8,0.48,2.45
2007,4,30,7.39,7.59,5.28,0.69,0.8,410.4,144.99,147.59,18.91,0.53,2.75
2007,5,1,7.36,7.47,2.98,0.69,0.8,408.12,143.62,144.67,18.45,0.52,2.68
2007,5,2,6.99,7.64,3.15,0.65,0.75,414.92,138.66,149.33,18.41,0.53,2.77
2007,5,3,5.52,7.63,5.48,0.51,0.59,424.38,112.46,149.49,15.66,0.47,2.42
2007,5,4,7.21,7.62,5.17,0.66,0.77,413.52,143.16,149.48,18.86,0.52,2.7
2007,5,5,6.6,7.4,5.42,0.61,0.71,414.89,130.38,143.52,17.16,0.47,2.42
2007,5,6,4.77,7.39,4.88,0.44,0.51,423.71,98.27,144.21,13.59,0.39,1.96
2007,5,7,4.72,7.14,6.79,0.44,0.51,417.46,95.78,137.3,13.05,0.38,1.93
2007,5,8,4.1,6.81,7.57,0.38,0.44,417.03,82.35,127.3,10.9,0.3,1.52
2007,5,9,4.8,7.23,6.55,0.45,0.51,426.27,98.91,141.1,13.65,0.4,2.06
2007,5,10,3.9,7.27,6.54,0.36,0.41,431.09,82.33,142.88,11.77,0.35,1.8
2007,5,11,4.57,7.15,6.38,0.42,0.48,431.12,94.52,139.74,13.12,0.38,1.91
2007,5,12,4.41,7.46,4.89,0.41,0.47,435.16,92.32,147.4,13.15,0.38,1.95
2007,5,13,5.88,7.42,5.36,0.54,0.62,430.79,119.44,146.41,16.16,0.46,2.38
2007,5,14,7.15,7.53,4.92,0.66,0.76,419.61,142.91,148.62,18.8,0.52,2.71
2007,5,15,6.48,7.59,5.25,0.59,0.69,423.48,131.15,149.87,17.59,0.51,2.63
2007,5,16,7.05,7.67,4.2,0.65,0.75,416.61,140.34,150.07,18.59,0.54,2.8
2007,5,17,6,7.35,4.32,0.55,0.63,423.25,119.55,142.39,15.9,0.46,2.41
2007,5,18,6.69,7.45,4.16,0.61,0.71,414.29,131.29,143.49,17.26,0.49,2.55
2007,5,19,6.61,7.45,2.58,0.6,0.7,418.19,130.95,144.39,17.19,0.5,2.62
2007,5,20,5.87,7.47,2.47,0.54,0.62,423.48,118.65,145.8,15.89,0.45,2.3
2007,5,21,3.63,7.44,6.43,0.34,0.38,432.61,77.39,146.67,11.27,0.33,1.67
2007,5,22,1.89,7.2,6.8,0.17,0.2,439.78,42.65,141.57,6.39,0.18,0.91
2007,5,23,4.05,7.33,5.88,0.37,0.43,440.82,86.09,144.7,12.38,0.37,1.86
2007,5,24,6.66,7.47,6.02,0.61,0.7,427.91,133.9,147.23,17.7,0.49,2.53
2007,5,25,7.19,7.55,5.66,0.66,0.76,423.2,143.48,149.05,18.98,0.51,2.59
2007,5,26,7.55,7.69,3.45,0.69,0.8,420.64,149.77,151.13,19.69,0.54,2.79
2007,5,27,6.6,7.66,2.5,0.6,0.7,425.16,133.63,151.9,17.95,0.51,2.62
2007,5,28,7.27,7.67,2.16,0.66,0.77,427.55,146.05,152.28,19.47,0.55,2.92
2007,5,29,7.23,7.61,2.43,0.66,0.76,426.13,144.68,150.62,19,0.52,2.74
2007,5,30,6.67,7.61,1.8,0.61,0.7,428.55,134.7,150.6,17.98,0.52,2.65
2007,5,31,7.31,7.6,1.35,0.66,0.77,427.84,146.34,150.42,19.29,0.55,2.85
2007,6,1,7.37,7.62,3.38,0.67,0.77,423.97,146.94,150.38,19.3,0.55,2.84
2007,6,2,6.46,7.54,5.61,0.59,0.68,433.84,130.34,149.3,17.46,0.48,2.52
2007,6,3,6.34,7.53,5,0.58,0.66,431.46,128.56,149.23,17.17,0.49,2.56
2007,6,4,6.86,7.56,4.49,0.62,0.72,429.98,138.2,149.45,18.41,0.53,2.77
2007,6,5,6.83,7.63,5.23,0.62,0.72,430.96,137.92,150.88,18.46,0.52,2.66
2007,6,6,6.79,7.63,4.89,0.62,0.71,431.5,137.48,151.15,18.45,0.54,2.82
2007,6,7,5.57,7.58,5.39,0.51,0.59,434.02,114.28,149.64,15.69,0.46,2.4
2007,6,8,6.47,7.71,5.71,0.59,0.68,430.39,130.69,151.45,17.7,0.52,2.66
2007,6,9,4.94,7.54,4.86,0.45,0.52,436.77,101.46,148.2,14.12,0.41,2.08
2007,6,10,6.34,7.43,4.6,0.58,0.66,434.54,127.48,145.52,16.98,0.5,2.57
2007,6,11,4.9,7.3,4.52,0.45,0.52,436.77,101.06,143.01,13.95,0.41,2.11
2007,6,12,4.64,7.28,4.44,0.42,0.48,436.04,96.16,143.02,13.55,0.41,2.11
2007,6,13,7.27,7.52,4.27,0.66,0.77,428.76,144.93,148.26,19.06,0.55,2.92
2007,6,14,6.95,7.58,4.24,0.63,0.73,430.77,140.1,150.41,18.76,0.55,2.86
2007,6,15,7.17,7.71,2.37,0.66,0.75,427.14,144.17,152.87,19.28,0.55,2.84
2007,6,16,6.55,7.72,2.3,0.59,0.69,427.91,132.76,152.55,18.01,0.52,2.71
2007,6,17,6.81,7.77,4.53,0.62,0.72,429.52,137.35,153.16,18.44,0.52,2.7
2007,6,18,6.97,7.69,4.84,0.63,0.73,428.56,139.7,151.23,18.58,0.5,2.55
2007,6,19,6.28,7.61,5.05,0.57,0.66,431.72,127.23,150.11,17.24,0.48,2.43
2007,6,20,7.11,7.66,5.13,0.65,0.75,430,142.98,151.59,19.09,0.53,2.72
2007,6,21,6.52,7.64,5.01,0.59,0.69,434.15,132.1,151.41,17.84,0.5,2.59
2007,6,22,6.27,7.6,5.53,0.57,0.66,436.98,128.12,151.23,17.48,0.52,2.71
2007,6,23,7.12,7.55,4.82,0.65,0.75,437.43,143.62,150.25,19.12,0.55,2.88
2007,6,24,5.68,7.46,4.34,0.52,0.59,441.04,116.4,147.71,16.05,0.48,2.54
2007,6,25,5.97,7.47,4.08,0.55,0.62,436.34,121.76,148.07,16.56,0.5,2.6
2007,6,26,5.71,7.18,3.48,0.52,0.6,439.28,115.89,140.71,15.59,0.47,2.43
2007,6,27,6.85,7.45,4.59,0.62,0.72,431.77,137.77,147.68,18.27,0.53,2.79
2007,6,28,7.38,7.64,6.1,0.67,0.77,430.95,147.91,151.52,19.59,0.57,3
2007,6,29,7.81,7.92,6.18,0.71,0.82,424.82,154.77,155.88,20.48,0.57,2.98
2007,6,30,7.44,7.85,6.04,0.68,0.78,421.85,147.91,154.28,19.74,0.56,2.95
2007,7,1,4.91,7.71,6.26,0.45,0.52,435.81,101.84,152.3,14.45,0.41,2.12
2007,7,2,6.4,7.67,5.57,0.59,0.67,435.99,129.95,151.92,17.68,0.52,2.74
2007,7,3,7.23,7.59,4.21,0.66,0.76,429.42,144.27,149.46,18.99,0.55,2.93
2007,7,4,7.42,7.63,3.39,0.68,0.78,429.29,148.23,150.91,19.45,0.55,2.84
2007,7,5,7.19,7.75,3.06,0.66,0.76,428.22,144.02,152.68,19.16,0.57,2.96
2007,7,6,7.16,7.74,3.52,0.66,0.76,423.65,142.33,151.34,18.92,0.55,2.88
2007,7,7,7.67,7.78,3.52,0.7,0.8,421.15,152.02,152.99,20.01,0.58,3.04
2007,7,8,7.25,7.71,3.57,0.66,0.77,429.58,145.61,152.91,19.41,0.57,2.98
2007,7,9,6.66,7.6,4.27,0.61,0.7,438.42,135.31,151.45,18.14,0.53,2.77
2007,7,10,6.19,7.62,3.9,0.57,0.66,440.93,126.44,151.71,17.19,0.51,2.66
2007,7,11,7.29,7.58,2.69,0.67,0.77,429.94,145.56,149.88,19.18,0.57,3.02
2007,7,12,5.06,7.66,5.17,0.46,0.53,438.37,104.85,151.51,14.84,0.45,2.36
2007,7,13,5.08,7.33,7.27,0.47,0.54,441.76,104.77,144.86,14.51,0.45,2.3
2007,7,14,4.8,7.46,6.39,0.44,0.51,445.3,100.77,149.15,14.3,0.45,2.3
2007,7,15,6.38,7.48,6.19,0.59,0.67,442.09,129.97,148.83,17.62,0.55,2.95
2007,7,16,6.54,7.38,6.16,0.6,0.7,438.88,132.35,146.54,17.59,0.55,2.88
2007,7,17,7.38,7.58,3.76,0.68,0.78,430.94,147.88,150.34,19.51,0.6,3.2
2007,7,18,7.29,7.59,3.46,0.67,0.77,425.95,145.09,149.38,19.11,0.58,3.1
2007,7,19,7.39,7.71,4.56,0.68,0.78,428.21,147.73,152.45,19.62,0.59,3.11
2007,7,20,7.39,7.72,4.92,0.68,0.78,425.59,147.59,152.6,19.65,0.59,3.16
2007,7,21,7.62,7.74,4.24,0.7,0.81,423.55,152.02,153.26,20.1,0.59,3.09
2007,7,22,7.66,7.76,2.62,0.7,0.81,421.09,151.96,152.73,20.03,0.59,3.08
2007,7,23,7.71,7.83,0.94,0.71,0.82,416.62,152.53,153.71,20.14,0.59,3.08
2007,7,24,7.18,7.73,2.37,0.66,0.77,419.29,143.55,152.37,19.12,0.57,3.02
2007,7,25,7.66,7.78,3.75,0.7,0.81,418.87,152.21,153.35,20.12,0.59,3.16
2007,7,26,7.17,7.47,4.48,0.66,0.77,423.17,141.86,146.08,18.54,0.54,2.84
2007,7,27,6.96,7.16,4.48,0.64,0.74,424.55,136.3,138.73,17.61,0.51,2.65
2007,7,28,6.81,7.02,3.16,0.63,0.73,424.8,134.02,136.74,17.33,0.52,2.71
2007,7,29,6.73,7.27,2.22,0.62,0.72,429.44,134.59,142.98,17.71,0.52,2.73
2007,7,30,7.17,7.41,1.42,0.66,0.77,429.57,142.8,145.95,18.67,0.55,2.95
2007,7,31,7.43,7.61,0.71,0.69,0.8,424.8,147.85,150.14,19.48,0.59,3.09
2007,8,1,7.33,7.61,0.86,0.68,0.79,424.27,145.86,149.78,19.28,0.58,3.09
2007,8,2,7.57,7.68,1.39,0.7,0.81,424.05,150.55,151.49,19.84,0.58,3.06
2007,8,3,7.05,7.38,3.66,0.66,0.76,428.33,139.78,144.32,18.25,0.52,2.76
2007,8,4,5.84,7.36,5.41,0.55,0.62,435.15,118.52,144.21,16.06,0.48,2.44
2007,8,5,6.97,7.45,4.63,0.65,0.75,424.87,138.27,145.88,18.28,0.52,2.7
2007,8,6,6.26,7.53,3.16,0.59,0.68,431.27,126.85,148.75,17.23,0.51,2.61
2007,8,7,2.86,6.94,5.99,0.27,0.31,439.39,60.91,136.32,8.87,0.25,1.27
2007,8,8,2.33,7.05,8.15,0.22,0.25,438.8,49.26,139.3,7.08,0.22,1.11
2007,8,9,2.35,7.32,8.5,0.22,0.26,442.4,51.74,146.21,7.96,0.25,1.27
2007,8,10,1.88,6.71,10.7,0.18,0.2,443.99,41.48,131.62,6.12,0.19,0.95
2007,8,11,3.39,7.07,10.02,0.32,0.37,442.05,72.8,139.53,10.51,0.32,1.65
2007,8,12,4.94,7.19,9.67,0.46,0.54,440.72,101.64,141.95,14.09,0.43,2.23
2007,8,13,2.26,7.06,8.59,0.21,0.25,441.12,50.27,139.81,7.56,0.23,1.21
2007,8,14,1.96,6.95,6.3,0.19,0.21,440.27,43.45,136.73,6.55,0.2,1.04
2007,8,15,4.72,7.02,4.75,0.45,0.52,437.55,97.52,138.52,13.45,0.41,2.11
2007,8,16,3.48,7.37,2.89,0.33,0.38,438.23,74.3,147.02,10.88,0.33,1.67
2007,8,17,1.33,7.26,9.41,0.12,0.15,438.16,30.44,144.95,4.87,0.15,0.76
2007,8,18,1.18,6.74,11.93,0.11,0.13,438.18,26.45,132.18,4,0.11,0.58
2007,8,19,2.95,6.91,9.17,0.28,0.33,439.79,63.7,136.23,9.25,0.28,1.43
2007,8,20,3.62,6.9,6.48,0.34,0.4,436.7,76.1,135.91,10.67,0.33,1.7
2007,8,21,6.02,7.07,4.41,0.57,0.66,431.55,121.59,139.49,16.23,0.5,2.61
2007,8,22,5.94,7.18,3.44,0.56,0.66,428.97,120.51,141.98,16.27,0.49,2.57
2007,8,23,6.78,7.24,3.9,0.65,0.76,426.55,135.73,143.15,17.99,0.53,2.77
2007,8,24,3.56,7.19,5.2,0.34,0.4,436.48,75.04,142.73,10.8,0.31,1.62
2007,8,25,3.94,7.26,5.16,0.38,0.45,438.01,83.43,144.36,12.26,0.37,1.9
2007,8,26,3.67,7.24,6.99,0.35,0.41,437.18,78.15,144.13,11.41,0.33,1.69
2007,8,27,6.56,7.28,6.77,0.63,0.74,426.66,132.16,144.14,17.7,0.52,2.71
2007,8,28,7.19,7.3,4.88,0.7,0.81,418.5,142.78,144.1,18.91,0.53,2.77
2007,8,29,7.17,7.3,2.96,0.7,0.81,410.77,141.23,142.85,18.45,0.5,2.6
2007,8,30,7.1,7.32,2.91,0.69,0.8,412.79,140.81,144.3,18.64,0.52,2.68
2007,8,31,7.29,7.35,2.27,0.7,0.83,412.95,143.77,144.39,18.95,0.52,2.69
2007,9,1,7.02,7.28,3.36,0.68,0.8,416.23,138.98,143.12,18.21,0.5,2.58
2007,9,2,6.5,7.23,5.92,0.63,0.74,426.53,130.17,143.23,17.38,0.51,2.63
2007,9,3,4.42,7.07,5.48,0.43,0.51,428.85,91.53,139.05,12.92,0.37,1.88
2007,9,4,4.9,7.06,5.3,0.48,0.56,430.48,101.01,139.67,14.02,0.39,1.98
2007,9,5,2.42,6.76,5.3,0.23,0.28,437.86,52.03,133.32,7.65,0.21,1.09
2007,9,6,3.2,6.84,5.34,0.31,0.38,436.23,68.59,135.42,10.05,0.3,1.5
2007,9,7,2.01,6.63,4.52,0.2,0.23,436.35,44.56,130.72,6.69,0.2,1.03
2007,9,8,3.87,6.71,4.06,0.38,0.45,438.7,81.01,132.8,11.46,0.34,1.75
2007,9,9,4.86,6.73,4.86,0.48,0.57,440.18,99.59,133.38,13.73,0.41,2.11
2007,9,10,3.96,6.93,2.84,0.39,0.47,436.57,83.13,137.93,12.1,0.36,1.83
2007,9,11,5.77,6.88,1.89,0.58,0.68,433.11,116.55,136.57,15.75,0.46,2.37
2007,9,12,6.1,6.83,3.6,0.61,0.73,430.04,122.42,135.47,16.23,0.46,2.4
2007,9,13,6.47,6.78,3.77,0.65,0.77,428.78,128.55,134.7,16.77,0.47,-999
2007,9,14,6.32,6.69,2.9,0.63,0.76,429.77,125.04,131.45,16.24,0.45,2.31
2007,9,15,5.19,6.53,2.2,0.52,0.62,424.4,101.95,125.82,13.37,0.38,1.95
2007,9,16,5.68,6.79,3.01,0.58,0.69,428.51,113.85,133.04,15.27,0.45,2.3
2007,9,17,4.32,6.19,5.7,0.44,0.52,429.66,86.45,118.82,11.53,0.33,1.65
2007,9,18,3.05,5.92,9.67,0.31,0.37,435.52,62.7,112.8,8.47,0.23,1.19
2007,9,19,4.98,5.9,4.26,0.51,0.61,432.66,96.41,111.51,12.15,0.34,1.75
2007,9,20,4.89,6.48,4.92,0.5,0.6,435.05,99.12,127.66,13.51,0.4,2.03
2007,9,21,3.96,6.73,6.91,0.41,0.48,436.41,82.71,134.37,12.07,0.36,1.84
2007,9,22,1.64,6.62,5.77,0.17,0.2,437.2,36.19,132.01,5.6,0.16,0.8
2007,9,23,3.5,6.42,7.61,0.36,0.44,439.02,72.7,126.95,10.45,0.33,1.65
2007,9,24,1.82,6.46,4.89,0.19,0.23,438.26,40.11,128.02,6.13,0.16,0.85
